"UNIQUE_ID","STATION_ID","AGENCY_CODE","DATE","METHOD","SAMPLE_NUMBER","CONDITION","REACH","YEAR","REACH_YEAR","ISSUE","WARNING","FINAL_ID","AGENCY_ID","REPORTING_VALUE","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","ORDER","SUBORDER","FAMILY","SUBFAMILY","TRIBE","GENUS","SPECIES"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","OLIGOCHAETA","OLIGOCHAETA",1,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","PROCLOEON","PROCLOEON",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","PROCLOEON","PROCLOEON"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","PSEPHENUS","PSEPHENUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE","PSEPHENINAE","PSEPHENUS","PSEPHENUS"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","SIMULIUM","SIMULIUM",7,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","SIMULIINI","SIMULIUM","SIMULIUM"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","STENELMIS","STENELMIS",85,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","TELOGANOPSIS","TELOGANOPSIS",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","EPHEMERELLIDAE","EPHEMERELLIDAE","EPHEMERELLIDAE","TELOGANOPSIS","TELOGANOPSIS"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","TRICHOPTERA","TRICHOPTERA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","TRICORYTHODES","TRICORYTHODES",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ACRONEURIA","ACRONEURIA",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","ACRONEURIINAE","ACRONEURIINI","ACRONEURIA","ACRONEURIA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","AGNETINA","AGNETINA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","PERLINI","AGNETINA","AGNETINA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ANTHOPOTAMUS","ANTHOPOTAMUS",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","POTAMANTHIDAE","POTAMANTHIDAE","POTAMANTHIDAE","ANTHOPOTAMUS","ANTHOPOTAMUS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ARGIA","ARGIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ZYGOPTERA","COENAGRIONIDAE","COENAGRIONIDAE","COENAGRIONIDAE","ARGIA","ARGIA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","BAETIDAE","BAETIDAE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","BAETIDAE","BAETIDAE"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","BITHYNIA_TENTACULATA","BITHYNIA_TENTACULATA",7,"MOLLUSCA","MOLLUSCA","GASTROPODA","GASTROPODA","NEOTAENIOGLOSSA","NEOTAENIOGLOSSA","BITHYNIIDAE","BITHYNIIDAE","BITHYNIIDAE","BITHYNIA","BITHYNIA_TENTACULATA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","CHEUMATOPSYCHE","CHEUMATOPSYCHE",19,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","CHIMARRA","CHIMARRA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","CHIMARRINAE","CHIMARRINAE","CHIMARRA","CHIMARRA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","CNEPHIA","CNEPHIA",10,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","PROSIMULIINI","CNEPHIA","CNEPHIA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","CORBICULA","CORBICULA",7,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","CORYDALUS","CORYDALUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","CORYDALINAE","CORYDALUS","CORYDALUS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ELLIPTIO","ELLIPTIO",1,"MOLLUSCA","MOLLUSCA","BIVALVIA","PALAEOHETERODONTA","UNIONOIDA","UNIONOIDA","UNIONIDAE","AMBLEMINAE","PLEUROBEMINI","ELLIPTIO","ELLIPTIO"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","EPHEMEROPTERA","EPHEMEROPTERA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","EPHEMEROPTERA","EPHEMEROPTERA","EPHEMEROPTERA","EPHEMEROPTERA","EPHEMEROPTERA","EPHEMEROPTERA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","GAMMARUS","GAMMARUS",2,"ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","HANSONOPERLA","HANSONOPERLA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","ACRONEURIINAE","ACRONEURIINI","HANSONOPERLA","HANSONOPERLA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","HELICOPSYCHE","HELICOPSYCHE",11,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHE","HELICOPSYCHE"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","HETEROCLOEON","HETEROCLOEON",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","HETEROCLOEON","HETEROCLOEON"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","HYDROPSYCHE","HYDROPSYCHE",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ISONYCHIA","ISONYCHIA",24,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","LEPTOXIS","LEPTOXIS",2,"MOLLUSCA","MOLLUSCA","GASTROPODA","GASTROPODA","NEOTAENIOGLOSSA","NEOTAENIOGLOSSA","PLEUROCERIDAE","PLEUROCERIDAE","PLEUROCERIDAE","LEPTOXIS","LEPTOXIS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","MACCAFFERTIUM","MACCAFFERTIUM",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","MACROSTEMUM","MACROSTEMUM",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","OLIGOCHAETA","OLIGOCHAETA",4,"ANNELIDA","CLITELLATA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA","OLIGOCHAETA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","OPTIOSERVUS","OPTIOSERVUS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","OPTIOSERVUS","OPTIOSERVUS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","ORTHOTRICHIA","ORTHOTRICHIA",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","ORTHOTRICHIINI","ORTHOTRICHIA","ORTHOTRICHIA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","PSEPHENUS","PSEPHENUS",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE","PSEPHENINAE","PSEPHENUS","PSEPHENUS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","SERRATELLA","SERRATELLA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","EPHEMERELLIDAE","EPHEMERELLIDAE","EPHEMERELLIDAE","SERRATELLA","SERRATELLA"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","STENELMIS","STENELMIS",59,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"KX_2013",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2013,"KX_2013","NO","NO","TRICORYTHODES","TRICORYTHODES",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","ACRONEURIA_ABNORMIS","ACRONEURIA_ABNORMIS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","ACRONEURIINAE","ACRONEURIINI","ACRONEURIA","ACRONEURIA_ABNORMIS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","AGNETINA_CAPITATA","AGNETINA_CAPITATA",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","PERLINAE","PERLINI","AGNETINA","AGNETINA_CAPITATA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","ANTHOPOTAMUS","ANTHOPOTAMUS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","POTAMANTHIDAE","POTAMANTHIDAE","POTAMANTHIDAE","ANTHOPOTAMUS","ANTHOPOTAMUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","BAETIS_INTERCALARIS","BAETIS_INTERCALARIS",11,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","BAETIS","BAETIS_INTERCALARIS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","CHEUMATOPSYCHE","CHEUMATOPSYCHE",9,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","CHIMARRA","CHIMARRA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","CHIMARRINAE","CHIMARRINAE","CHIMARRA","CHIMARRA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","CHIMARRA_OBSCURA","CHIMARRA_OBSCURA",13,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","PHILOPOTAMIDAE","PHILOPOTAMINAE","PHILOPOTAMINAE","CHIMARRA","CHIMARRA_OBSCURA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","CORBICULA","CORBICULA",7,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","CORYDALUS_CORNUTUS","CORYDALUS_CORNUTUS",6,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","CORYDALINAE","CORYDALUS","CORYDALUS_CORNUTUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","ERPOBDELLA","ERPOBDELLA",1,"ANNELIDA","CLITELLATA","HIRUDINEA","HIRUDINEA","ARHYNCHOBDELLIDA","ERPOBDELLIFORMES","ERPOBDELLIDAE","ERPOBDELLINAE","ERPOBDELLINAE","ERPOBDELLA","ERPOBDELLA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","GAMMARUS","GAMMARUS",9,"ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","GOMPHUS","GOMPHUS",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ANISOPTERA","GOMPHIDAE","GOMPHIDAE","GOMPHIDAE","GOMPHUS","GOMPHUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","HELICOPSYCHE_BOREALIS","HELICOPSYCHE_BOREALIS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHIDAE","HELICOPSYCHE","HELICOPSYCHE_BOREALIS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","HETEROCLOEON","HETEROCLOEON",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","HETEROCLOEON","HETEROCLOEON"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","HYDROBIIDAE","HYDROBIIDAE",1,"MOLLUSCA","MOLLUSCA","GASTROPODA","GASTROPODA","NEOTAENIOGLOSSA","NEOTAENIOGLOSSA","HYDROBIIDAE","HYDROBIIDAE","HYDROBIIDAE","HYDROBIIDAE","HYDROBIIDAE"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","HYDROPSYCHE","HYDROPSYCHE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","HYDROPSYCHE_PHALERATA","HYDROPSYCHE_PHALERATA",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","HYDROPSYCHE","HYDROPSYCHE_PHALERATA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","ISONYCHIA","ISONYCHIA",18,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIIDAE","ISONYCHIA","ISONYCHIA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","LEUCROCUTA","LEUCROCUTA",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","LEUCROCUTA","LEUCROCUTA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","MACCAFFERTIUM","MACCAFFERTIUM",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","MACROSTEMUM","MACROSTEMUM",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","MACRONEMATINAE","MACRONEMATINI","MACROSTEMUM","MACROSTEMUM"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","OPTIOSERVUS","OPTIOSERVUS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","OPTIOSERVUS","OPTIOSERVUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","ORTHOCLADIUS","ORTHOCLADIUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE","ORTHOCLADIINAE","ORTHOCLADIUS","ORTHOCLADIUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","PLAUDITUS","PLAUDITUS",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","PLAUDITUS","PLAUDITUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","PROCLADIUS","PROCLADIUS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PROCLADIINI","PROCLADIUS","PROCLADIUS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","PROTOPTILA","PROTOPTILA",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","GLOSSOSOMATIDAE","PROTOPTILINAE","PROTOPTILINAE","PROTOPTILA","PROTOPTILA"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","PSEPHENUS_HERRICKI","PSEPHENUS_HERRICKI",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE","PSEPHENINAE","PSEPHENUS","PSEPHENUS_HERRICKI"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","YES","TELOGANOPSIS_DEFICIENS","SERRATELLA_DEFICIENS",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","EPHEMERELLIDAE","EPHEMERELLIDAE","EPHEMERELLIDAE","TELOGANOPSIS","TELOGANOPSIS_DEFICIENS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","STENELMIS","STENELMIS",63,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","ELMIDAE","ELMINAE","ELMINI","STENELMIS","STENELMIS"
"KX_2014",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2014,"KX_2014","NO","NO","TRICORYTHODES","TRICORYTHODES",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","LEPTOHYPHIDAE","LEPTOHYPHIDAE","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","ACRONEURIA","ACRONEURIA",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","PLECOPTERA","SYSTELLOGNATHA","PERLIDAE","ACRONEURIINAE","ACRONEURIINI","ACRONEURIA","ACRONEURIA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","ANTHOPOTAMUS","ANTHOPOTAMUS",5,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","POTAMANTHIDAE","POTAMANTHIDAE","POTAMANTHIDAE","ANTHOPOTAMUS","ANTHOPOTAMUS"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","ARGIA","ARGIA",8,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ZYGOPTERA","COENAGRIONIDAE","COENAGRIONIDAE","COENAGRIONIDAE","ARGIA","ARGIA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","BAETIDAE","BAETIDAE",2,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE","BAETIDAE","BAETIDAE","BAETIDAE","BAETIDAE"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","CHEUMATOPSYCHE","CHEUMATOPSYCHE",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","HYDROPSYCHIDAE","HYDROPSYCHINAE","HYDROPSYCHINAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","CHIRONOMIDAE","CHIRONOMIDAE",1,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE","CHIRONOMIDAE"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","CNEPHIA","CNEPHIA",3,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","SIMULIIDAE","SIMULIINAE","PROSIMULIINI","CNEPHIA","CNEPHIA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","CORBICULA","CORBICULA",9,"MOLLUSCA","MOLLUSCA","BIVALVIA","HETERODONTA","VENEROIDA","VENEROIDA","CORBICULIDAE","CORBICULIDAE","CORBICULIDAE","CORBICULA","CORBICULA"
"KX_2012",1,"ICPRB",1,"Kick Net",1,"NONE","KX",2012,"KX_2012","NO","NO","CORYDALUS","CORYDALUS",4,"ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","CORYDALINAE","CORYDALUS","CORYDALUS"
