EVENT_ID,STATION_ID,DATE,SAMPLE_NUMBER,AGENCY_CODE,FINAL_ID,REPORTING_VALUE
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,BRACHYCENTRUS,13
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,CHEUMATOPSYCHE,9
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,CHIRONOMIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,CORBICULA,5
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,HELICOPSYCHE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,HEPTAGENIIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,HETEROCLOEON,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,HYDROPSYCHE,3
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,ISONYCHIA,10
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,LEPTOXIS,3
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,LEUCROCUTA,5
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,MACCAFFERTIUM,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,MACROSTEMUM,4
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,NEOPERLA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,PETROPHILA,2
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,PLANARIA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,PLEUROCERA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,STENELMIS,37
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,TRICORYTHODES,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,AGNETINA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,ANTHOPOTAMUS,5
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,BAETIS,18
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,BRACHYCENTRUS,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,BITHYNIA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,CHEUMATOPSYCHE,30
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,CORBICULA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,GONIOBASIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,HETEROCLOEON,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,HYDROPSYCHE,4
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,ISONYCHIA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,LEPTOXIS,5
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,LEUCROCUTA,7
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,MACCAFFERTIUM,9
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,NEOPERLA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,NEURECLIPSIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,OPTIOSERVUS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,ORTHOCLADIINAE,3
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,PETROPHILA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,PSEPHENUS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,STACTOBIELLA,9
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,STENELMIS,70
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,TELOGANOPSIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,1,TRICORYTHODES,11
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,ANTHOPOTAMUS,3
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,BAETIS INTERCALARIS,19
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,CHEUMATOPSYCHE,20
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,CORBICULA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,GAMMARUS,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,HAGENIUS BREVISTYLUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,HEMERODROMIA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,HETEROCLOEON,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,HYDROPSYCHE,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,ISONYCHIA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,LUMBRICINA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,MACCAFFERTIUM,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,MACCAFFERTIUM MEDIOPUNCTATUM,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,MACROSTEMUM,5
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,OPTIOSERVUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,PETROPHILA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,PLAUDITUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,POLYPEDILUM FLAVUM,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,PROTOPTILA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,PSEPHENUS HERRICKI,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,SIMULIUM,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,STENELMIS,103
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,THIENEMANNIMYIA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,TRICORYTHODES,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,1,TVETENIA DISCOLORIPES,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,ARGIA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,BAETIS,9
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,BRACHYCENTRUS,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,CERACLEA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,CHEUMATOPSYCHE,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,CNEPHIA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,CORBICULA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,CORYDALUS,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,HETEROCLOEON,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,HYDROPSYCHE,9
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,ISONYCHIA,3
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,LEPTOXIS,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,LEUCROCUTA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,MACCAFFERTIUM,3
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,MACROSTEMUM,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,NEOPERLA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,ORTHOCLADIINAE,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,PETROPHILA,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,STACTOBIELLA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,STENELMIS,34
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,1,TRICORYTHODES,3
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,AGNETINA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,BAETIS,7
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,BRACHYCENTRUS,12
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,CHEUMATOPSYCHE,8
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,CNEPHIA,3
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,CORBICULA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,HETEROCLOEON,4
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,HYDROPSYCHE,8
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,ISONYCHIA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,LEUCROCUTA,7
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,MACCAFFERTIUM,4
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,MACROSTEMUM,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,NEOPERLA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,NEURECLIPSIS,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,OLIGOCHAETA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,ORTHOCLADIINAE,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,PETROPHILA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,PLAUDITUS,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,STENELMIS,34
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,1,TRICORYTHODES,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,AGNETINA,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,ANTHOPOTAMUS,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,BAETIS,15
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,BRACHYCENTRUS,36
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CHEUMATOPSYCHE,16
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CHIMARRA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CHIRONOMIDAE,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CHIRONOMINI,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CNEPHIA,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CORBICULA,12
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,CORYDALUS,4
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,HETEROCLOEON,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,HYDROPSYCHE,15
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,HYDROPTILA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,ISONYCHIA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,LEUCROCUTA,7
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,MACCAFFERTIUM,4
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,MACROSTEMUM,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,NEOPERLA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,OLIGOCHAETA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,ORTHOCLADIINAE,5
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,PETROPHILA,6
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,PLAUDITUS,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,STACTOBIELLA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,STENELMIS,73
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,1,TRICORYTHODES,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,ANTHOPOTAMUS,23
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,ARGIA,7
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,BAETIS,4
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,CHIMARRA,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,CHIRONOMIDAE,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,CORBICULA,4
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,ELMIDAE,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,GAMMARUS,8
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,HETEROCLOEON,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,HYDROPSYCHE,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,LEPTOXIS,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,LEUCROCUTA,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,MACROSTEMUM,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,OLIGOCHAETA,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,PROCLOEON,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,PSEUDOCLOEON,2
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,STENELMIS,36
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,1,TRICORYTHODES,10
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,BITHYNIA TENTACULATA,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,CHEUMATOPSYCHE,5
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,CORBICULA,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,GAMMARUS,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,HELICOPSYCHE,6
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,HEPTAGENIIDAE,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,HYDROPSYCHE,3
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,ISONYCHIA,5
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,LEPTOXIS,4
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,OPTIOSERVUS,2
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,ORTHOTRICHIA,19
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,SPHAERIIDAE,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,STENELMIS,38
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,TELOGANOPSIS,1
KXvlLL_100A_41493,KXvlLL_100A,8/7/2013,1,1,TRICORYTHODES,3
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,ANTHOPOTAMUS,4
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,BAETIS INTERCALARIS,6
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,CHEUMATOPSYCHE,7
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,CHIMARRA OBSCURA,2
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,CORBICULA,24
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,CORYDALUS CORNUTUS,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,GAMMARUS,16
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,HYDROPSYCHE,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,ISONYCHIA,10
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,LEPIDOSTOMA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,LEPTOXIS CARINATA,2
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,MACCAFFERTIUM,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,PETROPHILA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,POLYPEDILUM FLAVUM,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,PROTOPTILA,12
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,PSEPHENUS HERRICKI,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,PSEUDOCLOEON,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,STENELMIS,18
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,THIENEMANNIMYIA,1
KXvlLL_100A_41894,KXvlLL_100A,9/12/2014,1,1,TRICORYTHODES,6
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,ANTHOPOTAMUS,11
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,ARGIA,7
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,BAETIS,2
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,CAENIS,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,CHEUMATOPSYCHE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,CHIRONOMIDAE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,CNEPHIA,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,CORBICULA,4
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,GAMMARUS,5
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,HELICOPSYCHE,3
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,HYDROPSYCHE,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,LEPTOXIS,3
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,OLIGOCHAETA,1
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,STENELMIS,33
KXvlLL_100B_41152,KXvlLL_100B,8/31/2012,1,1,TRICORYTHODES,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,ANTHOPOTAMUS,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,CHEUMATOPSYCHE,16
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,CNEPHIA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,CORBICULA,3
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,GAMMARUS,4
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,HELICOPSYCHE,6
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,HEPTAGENIIDAE,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,HETEROCLOEON,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,HYDROPSYCHE,3
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,ISONYCHIA,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,LEPTOXIS,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,MACROSTEMUM,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,NEOPERLA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,OCHROTRICHIA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,OLIGOCHAETA,1
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,ORTHOTRICHIA,8
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,STENELMIS,21
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,TELOGANOPSIS,2
KXvlLL_100B_41493,KXvlLL_100B,8/7/2013,1,1,TRICORYTHODES,5
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,ACRONEURIA ABNORMIS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,AGNETINA CAPITATA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,ANTHOPOTAMUS,5
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,ARGIA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,BAETIS,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,CHEUMATOPSYCHE,8
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,CHIMARRA OBSCURA,2
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,CHIMARRA SOCIA,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,CORBICULA,14
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,CORYDALUS CORNUTUS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,GAMMARUS,17
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,GOMPHIDAE,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,HYDROPSYCHE PHALERATA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,HYDROPTILIDAE,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,ISONYCHIA,7
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,LEPTOXIS CARINATA,7
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,LEUCROCUTA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,LUMBRICINA,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,MACROSTEMUM,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,PLAUDITUS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,PROTOPTILA,16
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,SERRATELLA DEFICIENS,1
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,SIMULIUM,3
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,STENELMIS,28
KXvlLL_100B_41894,KXvlLL_100B,9/12/2014,1,1,TRICORYTHODES,4
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,ACRONEURIA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,ANTHOPOTAMUS,24
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,ARGIA,15
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,BAETIS,2
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,CALOPTERYX,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,CHEUMATOPSYCHE,2
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,CHIRONOMIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,CRAMBIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,GAMMARUS,13
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,GLOSSIPHONIIDAE,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,HELICOPSYCHE,4
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,HIRUDINEA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,LEPTOXIS,5
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,LEUCROCUTA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,MACROSTEMUM,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,OLIGOCHAETA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,PHYSA,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,PSEPHENUS,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,STENACRON,1
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,STENELMIS,90
KXvlLL_200C_41152,KXvlLL_200C,8/31/2012,1,1,TRICORYTHODES,17
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,ACENTRELLA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,ACRONEURIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,AGNETINA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,ANTHOPOTAMUS,3
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,BAETIS,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CERATOPSYCHE,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CHEUMATOPSYCHE,12
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CHIMARRA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CNEPHIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CORBICULA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,CORYDALUS,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,GAMMARUS,7
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,GOMPHUS,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,HEMERODROMIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,HETEROCLOEON,4
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,HYDROPSYCHE,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,ISONYCHIA,18
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,LEUCROCUTA,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,MACCAFFERTIUM,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,MACROSTEMUM,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,OCHROTRICHIA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,OLIGOCHAETA,1
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,OPTIOSERVUS,6
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,ORTHOTRICHIA,12
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,SPHAERIIDAE,2
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,STENELMIS,65
KXvlLL_200C_41493,KXvlLL_200C,8/7/2013,1,1,TRICORYTHODES,3
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,ACRONEURIA ABNORMIS,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,ANTHOPOTAMUS,11
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,BAETIS INTERCALARIS,4
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,CHEUMATOPSYCHE,14
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,CHIMARRA OBSCURA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,CHIMARRA SOCIA,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,CORBICULA,34
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,CORYDALUS CORNUTUS,2
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,GAMMARUS,43
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,GOMPHIDAE,1
KXvlLL_200C_41894,KXvlLL_200C,9/12/2014,1,1,HYDROPSYCHE,3
