UNIQUE_ID,STATION_ID,DATE,SAMPLE_NUMBER,AGENCY_CODE,METHOD,FINAL_ID,REPORTING_VALUE
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,BRACHYCENTRUS,5
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,4
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,CHIMARRA,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,CORBICULA,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,HEPTAGENIIDAE,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,HYDROPSYCHE,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,ISONYCHIA,5
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,LEPTOXIS,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,MACCAFFERTIUM,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,MACROSTEMUM,6
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,OLIGOCHAETA,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,PLANARIA,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,PLAUDITUS,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,STENELMIS,44
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,ICPRB,Kick Net,TRICORYTHODES,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,ACRONEURIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,AGNETINA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,BAETIDAE,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,BAETIS,8
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,8
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,CHIRONOMINI,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,CORBICULA,3
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,CORYDALUS,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,GONIOBASIS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,HELICOPSYCHE,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,HEMERODROMIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,ISONYCHIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,LEPTOXIS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,MACROSTEMUM,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,ORTHOCLADIINAE,5
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,ORTHOTRICHIA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,PETROPHILA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,PLAUDITUS,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,STENELMIS,45
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,5
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,BAETIS,6
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,15
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,CHIMARRA OBSCURA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,CORBICULA,8
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,GAMMARUS,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,HETEROCLOEON,6
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,HYDROPSYCHE,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,ISONYCHIA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,LUMBRICINA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,LUMBRICULIDAE,2
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,MACCAFFERTIUM,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,MACROSTEMUM,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,OECETIS,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,POLYPEDILUM FLAVUM,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,PROTOPTILA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,STENELMIS,61
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,TRICORYTHODES,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,ICPRB,Kick Net,TVETENIA DISCOLORIPES,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,AGNETINA,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,AMNICOLA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,6
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,BAETIS,10
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,BRACHYCENTRUS,8
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,7
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,CORBICULA,6
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,HYDROPSYCHE,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,ISONYCHIA,13
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,LEPTOXIS,2
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,LEUCROCUTA,2
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,MACCAFFERTIUM,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,MACROSTEMUM,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,NEOPERLA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,OLIGOCHAETA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,PETROPHILA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,PLAUDITUS,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,STENELMIS,41
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,TRICORYTHODES,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,ICPRB,Kick Net,HETEROCLOEON,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,ACENTRELLA,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,AGNETINA,4
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,BAETIS,7
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,3
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,12
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,CORBICULA,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,HYDROPSYCHE,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,HYDROPTILIDAE,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,LEPTOXIS,3
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,8
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,NEOPERLA,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,PLAUDITUS,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,STACTOBIELLA,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,STENELMIS,34
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,TELOGANOPSIS,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,12
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,BAETIS,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,16
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,CORBICULA,6
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,CORYDALUS CORNUTUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,GAMMARUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,HEMERODROMIA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,HYDROPSYCHE,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,ISONYCHIA,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,LUMBRICINA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,LUMBRICULIDAE,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,MACCAFFERTIUM,5
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,MACROSTEMUM,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,OPTIOSERVUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,PETROPHILA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,PLAUDITUS,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,PROTOPTILA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,SIMULIUM,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,ICPRB,Kick Net,STENELMIS,50
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,AGNETINA,2
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,ANCYLIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,9
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,BAETIS,9
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,BRACHYCENTRUS,13
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,CHEUMATOPSYCHE,9
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,CHIRONOMIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,CORBICULA,5
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,HELICOPSYCHE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,HEPTAGENIIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,HETEROCLOEON,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,HYDROPSYCHE,3
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,ISONYCHIA,10
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,LEPTOXIS,3
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,LEUCROCUTA,5
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,MACCAFFERTIUM,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,MACROSTEMUM,4
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,NEOPERLA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,PETROPHILA,2
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,PLANARIA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,PLEUROCERA,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,STENELMIS,37
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,ICPRB,Kick Net,TRICORYTHODES,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,AGNETINA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,5
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,BAETIS,18
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,BITHYNIA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,30
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,CORBICULA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,GONIOBASIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,HETEROCLOEON,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,HYDROPSYCHE,4
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,ISONYCHIA,2
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,LEPTOXIS,5
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,7
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,9
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,NEOPERLA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,NEURECLIPSIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,OPTIOSERVUS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,ORTHOCLADIINAE,3
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,PETROPHILA,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,PSEPHENUS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,STACTOBIELLA,9
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,STENELMIS,70
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,TELOGANOPSIS,1
CRckUR_200C_41505,CRckUR_200C,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,11
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,ANTHOPOTAMUS,3
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,BAETIS INTERCALARIS,19
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,CHEUMATOPSYCHE,20
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,CORBICULA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,GAMMARUS,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,HAGENIUS BREVISTYLUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,HEMERODROMIA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,HETEROCLOEON,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,HYDROPSYCHE,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,ISONYCHIA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,LUMBRICINA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,MACCAFFERTIUM,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,MACCAFFERTIUM MEDIOPUNCTATUM,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,MACROSTEMUM,5
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,OPTIOSERVUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,PETROPHILA,4
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,PLAUDITUS,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,POLYPEDILUM FLAVUM,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,PROTOPTILA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,PSEPHENUS HERRICKI,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,SIMULIUM,1
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,STENELMIS,103
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,THIENEMANNIMYIA,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,TRICORYTHODES,2
CRckUR_200C_41862,CRckUR_200C,8/11/2014,1,ICPRB,Kick Net,TVETENIA DISCOLORIPES,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,ARGIA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,BAETIS,9
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,CERACLEA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,CNEPHIA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,CORBICULA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,CORYDALUS,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,HETEROCLOEON,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,HYDROPSYCHE,9
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,ISONYCHIA,3
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,LEPTOXIS,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,3
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,MACROSTEMUM,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,NEOPERLA,2
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,ORTHOCLADIINAE,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,PETROPHILA,4
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,STACTOBIELLA,1
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,STENELMIS,34
CRrcUL_100A_41505,CRckUL_100A,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,3
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,AGNETINA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,BAETIS,7
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,12
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,8
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,CNEPHIA,3
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,CORBICULA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,HETEROCLOEON,4
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,HYDROPSYCHE,8
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,ISONYCHIA,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,7
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,4
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,MACROSTEMUM,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,NEOPERLA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,NEURECLIPSIS,1
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,OLIGOCHAETA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,ORTHOCLADIINAE,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,PETROPHILA,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,PLAUDITUS,2
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,STENELMIS,34
CRrcUL_100B_41505,CRckUL_100B,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,AGNETINA,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,ANTHOPOTAMUS,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,BAETIS,15
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,BRACHYCENTRUS,36
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CHEUMATOPSYCHE,16
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CHIMARRA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CHIRONOMIDAE,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CHIRONOMINI,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CNEPHIA,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CORBICULA,12
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,CORYDALUS,4
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,HETEROCLOEON,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,HYDROPSYCHE,15
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,HYDROPTILA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,ISONYCHIA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,LEUCROCUTA,7
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,MACCAFFERTIUM,4
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,MACROSTEMUM,2
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,NEOPERLA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,OLIGOCHAETA,3
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,ORTHOCLADIINAE,5
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,PETROPHILA,6
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,PLAUDITUS,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,STACTOBIELLA,1
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,STENELMIS,73
CRrcUL_200C_41505,CRckUL_200C,8/19/2013,1,ICPRB,Kick Net,TRICORYTHODES,1
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,ANTHOPOTAMUS,23
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,ARGIA,7
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,BAETIS,4
KXvlLL_100A_41152,KXvlLL_100A,8/31/2012,1,ICPRB,Kick Net,CHIMARRA,1
